ENSG00000006756	4888
ENSG00000006757	2677
ENSG00000006788	4735
ENSG00000006831	3969
ENSG00000006837	2081
ENSG00000007001	2175
ENSG00000007038	1036
ENSG00000007047	3524
ENSG00000007062	4300
ENSG00000007080	971
ENSG00000007129	1412
ENSG00000007168	5448
ENSG00000007171	4105
ENSG00000007174	13700
ENSG00000007202	7358
ENSG00000007216	2662
ENSG00000007237	3486
ENSG00000007255	709
ENSG00000007264	2024
ENSG00000007306	2393
ENSG00000007312	1220
ENSG00000007314	7730
ENSG00000007341	4479
ENSG00000007350	2517
ENSG00000007372	6839
ENSG00000007376	2001
ENSG00000007384	2943
ENSG00000007392	2048
ENSG00000007402	5157
ENSG00000007516	4629
ENSG00000007520	1194
ENSG00000007541	2957
ENSG00000007545	7672
ENSG00000007866	2910
ENSG00000007908	3808
ENSG00000007923	3262
ENSG00000007933	2038
ENSG00000007944	1617
ENSG00000007952	2480
ENSG00000007968	5032
ENSG00000008018	879
ENSG00000008056	3250
ENSG00000008083	5706
ENSG00000008086	3414
ENSG00000008118	2562
ENSG00000008128	236
ENSG00000008130	3604
ENSG00000008196	5724
ENSG00000008197	1662
ENSG00000008226	6377
ENSG00000008256	4448
ENSG00000008277	2842
ENSG00000008282	2078
ENSG00000008283	2871
ENSG00000008294	7976
ENSG00000008300	11888
ENSG00000008311	3114
ENSG00000008323	2802
ENSG00000008324	998
ENSG00000008382	1518
ENSG00000008394	865
ENSG00000008405	3218
ENSG00000008438	671
ENSG00000008441	2981
ENSG00000008513	6831
ENSG00000008516	3505
ENSG00000008517	976
ENSG00000008710	12507
ENSG00000008735	3332
ENSG00000008838	404
ENSG00000008853	5402
ENSG00000008869	6856
ENSG00000008952	6372
ENSG00000008988	1544
ENSG00000009307	3957
ENSG00000009335	5180
ENSG00000009413	10915
ENSG00000009694	12826
ENSG00000009709	2207
ENSG00000009724	2390
ENSG00000009765	8579
ENSG00000009780	3466
ENSG00000009790	2194
ENSG00000009830	4827
ENSG00000009844	6885
ENSG00000009950	3229
ENSG00000009954	6053
ENSG00000010017	3064
ENSG00000010030	1670
ENSG00000010072	3419
ENSG00000010165	3278
ENSG00000010219	3223
ENSG00000010244	13177
ENSG00000010256	1936
ENSG00000010270	1679
ENSG00000010278	1120
ENSG00000010282	1701
ENSG00000010292	5438
ENSG00000010295	2589
ENSG00000010310	3106
ENSG00000010318	2081
ENSG00000010319	4850
ENSG00000010322	5124
ENSG00000010327	7879
ENSG00000010361	1583
ENSG00000010379	2089
ENSG00000010404	7208
ENSG00000010438	227
ENSG00000010539	3257
ENSG00000010610	3065
ENSG00000010626	1566
ENSG00000010671	656
ENSG00000010704	4816
ENSG00000010803	3203
ENSG00000010810	3579
ENSG00000010818	9675
ENSG00000010932	2106
ENSG00000011007	5105
ENSG00000011009	1761
ENSG00000011021	5534
ENSG00000011028	5939
ENSG00000011083	3690
ENSG00000011105	4274
ENSG00000011114	8368
ENSG00000011132	2026
ENSG00000011143	2034
ENSG00000011198	1641
ENSG00000011201	6265
ENSG00000011243	1884
ENSG00000011258	5314
ENSG00000011260	1845
ENSG00000011275	5485
ENSG00000011295	2953
ENSG00000011304	3549
ENSG00000011332	2178
ENSG00000011347	4805
ENSG00000011376	4232
ENSG00000011405	8028
ENSG00000011422	1499
ENSG00000011426	4738
ENSG00000011451	5622
ENSG00000011454	4918
ENSG00000011465	7107
ENSG00000011478	1892
ENSG00000011485	1911
ENSG00000011523	5576
ENSG00000011566	4313
ENSG00000011590	2019
ENSG00000011600	519
ENSG00000011638	1814
ENSG00000011677	3663
ENSG00000012048	6941
ENSG00000012061	3658
ENSG00000012124	2955
ENSG00000012171	2909
ENSG00000012174	4379
ENSG00000012211	1888
ENSG00000012223	2930
ENSG00000012232	6434
ENSG00000012504	2835
ENSG00000012660	2778
ENSG00000012779	2457
ENSG00000012817	5423
ENSG00000012822	2242
ENSG00000012963	3645
ENSG00000012983	4305
ENSG00000013016	4544
ENSG00000013275	1542
ENSG00000013288	4960
ENSG00000013293	9711
ENSG00000013297	2113
ENSG00000013306	1558
ENSG00000013364	2821
ENSG00000013374	3131
ENSG00000013375	6005
ENSG00000013392	3614
ENSG00000013441	1820
ENSG00000013503	4224
ENSG00000013523	4629
ENSG00000013561	3949
ENSG00000013563	2584
ENSG00000013573	3030
ENSG00000013583	1124
ENSG00000013588	7097
ENSG00000013619	4805
ENSG00000013725	3203
ENSG00000013810	2732
ENSG00000014123	4175
ENSG00000014138	3460
ENSG00000014164	3231
ENSG00000014216	3034
ENSG00000014257	3062
ENSG00000014641	1601
ENSG00000014824	6078
ENSG00000014914	2275
ENSG00000014919	2239
ENSG00000015133	7425
ENSG00000015153	2027
ENSG00000015171	2660
ENSG00000015285	273
ENSG00000015413	1543
ENSG00000015475	2118
ENSG00000015479	3085
ENSG00000015520	4974
ENSG00000015532	3432
ENSG00000015568	88
ENSG00000015592	2239
ENSG00000015676	8207
ENSG00000016082	2383
ENSG00000016391	7408
ENSG00000016402	3436
ENSG00000016490	3261
ENSG00000016602	3162
ENSG00000016864	1777
ENSG00000017260	4920
ENSG00000017427	7150
ENSG00000017483	652
ENSG00000017797	4319
ENSG00000018189	4184
ENSG00000018236	5508
ENSG00000018280	3803
ENSG00000018408	4839
ENSG00000018510	7715
ENSG00000018610	1985
ENSG00000018625	4938
ENSG00000018699	2827
ENSG00000018869	2004
ENSG00000019102	1099
ENSG00000019144	5704
ENSG00000019169	1789
ENSG00000019186	346
ENSG00000019485	1487
ENSG00000019505	1661
ENSG00000019549	1961
ENSG00000019582	1400
ENSG00000019991	5940
ENSG00000019995	5264
ENSG00000020129	3367
ENSG00000020181	5602
ENSG00000020256	2185
ENSG00000020426	2586
ENSG00000020577	6516
ENSG00000020633	3785
ENSG00000020922	6372
ENSG00000021300	2331
ENSG00000021355	531
ENSG00000021461	1548
ENSG00000021488	1712
ENSG00000021574	4861
ENSG00000021645	4093
ENSG00000021762	3840
ENSG00000021776	9572
ENSG00000021826	5772
ENSG00000021852	1988
ENSG00000022267	2015
ENSG00000022277	2163
ENSG00000022355	4236
ENSG00000022556	2790
ENSG00000022567	3497
ENSG00000022840	3776
ENSG00000022976	2866
ENSG00000023041	2121
ENSG00000023171	7667
ENSG00000023191	1742
ENSG00000023228	10983
ENSG00000023287	6586
ENSG00000023318	4805
ENSG00000023330	2381
ENSG00000023445	4105
ENSG00000023516	9862
ENSG00000023572	652
ENSG00000023608	2446
ENSG00000023697	1656
ENSG00000023734	1817
ENSG00000023839	5263
ENSG00000023892	2213
ENSG00000023902	2001
ENSG00000023909	4504
ENSG00000024048	7728
ENSG00000024422	3398
ENSG00000024526	4537
ENSG00000024862	1447
ENSG00000025039	4839
ENSG00000025156	593
ENSG00000025293	1895
ENSG00000025423	1416
ENSG00000025434	2682
ENSG00000025708	1432
ENSG00000025770	1988
ENSG00000025772	2013
ENSG00000025796	6279
ENSG00000025800	6500
ENSG00000026025	1777
ENSG00000026103	775
ENSG00000026297	1326
ENSG00000026508	2997
ENSG00000026559	918
ENSG00000026652	7816
ENSG00000026751	2506
ENSG00000026950	2612
ENSG00000027001	2351
ENSG00000027075	3533
ENSG00000027644	5052
ENSG00000027697	2090
ENSG00000027847	1698
ENSG00000027869	1609
ENSG00000028116	1839
ENSG00000028137	3473
ENSG00000028203	4513
ENSG00000028277	6834
ENSG00000028310	2107
ENSG00000028528	1922
ENSG00000028839	4179
ENSG00000029153	2242
ENSG00000029363	2374
ENSG00000029364	1714
ENSG00000029534	8188
ENSG00000029559	1497
ENSG00000029639	1375
ENSG00000029725	5316
ENSG00000029993	3511
ENSG00000030066	5327
ENSG00000030110	2083
ENSG00000030304	2705
ENSG00000030419	3839
ENSG00000030582	2293
ENSG00000031003	5416
ENSG00000031081	9255
ENSG00000031691	1684
ENSG00000031698	1803
ENSG00000031823	3184
ENSG00000032219	5842
ENSG00000032389	1717
ENSG00000032444	4568
ENSG00000032742	2807
ENSG00000033011	1543
ENSG00000033030	2906
ENSG00000033050	3432
ENSG00000033100	3860
ENSG00000033122	4951
ENSG00000033170	5117
ENSG00000033178	9486
ENSG00000033327	6043
ENSG00000033627	2978
ENSG00000033800	8066
ENSG00000033867	7708
ENSG00000034053	3982
ENSG00000034152	2254
ENSG00000034239	2002
ENSG00000034510	447
ENSG00000034533	2615
ENSG00000034677	4236
ENSG00000034693	1865
ENSG00000034713	953
ENSG00000034971	2046
ENSG00000035115	1714
ENSG00000035141	1761
ENSG00000035403	6223
ENSG00000035499	2450
ENSG00000035664	1692
ENSG00000035681	3520
ENSG00000035687	2662
ENSG00000035720	1462
ENSG00000035862	3603
ENSG00000035928	4837
ENSG00000036054	3607
ENSG00000036257	6692
ENSG00000036448	4965
ENSG00000036473	1536
ENSG00000036530	2132
ENSG00000036549	4279
ENSG00000036565	2704
ENSG00000036672	3683
ENSG00000036828	9191
ENSG00000037042	903
ENSG00000037241	673
ENSG00000037280	5808
ENSG00000037474	3254
ENSG00000037637	6153
ENSG00000037749	2842
ENSG00000037757	2504
ENSG00000037897	2017
ENSG00000037965	1840
ENSG00000038002	2058
ENSG00000038210	3491
ENSG00000038219	10516
ENSG00000038274	2177
ENSG00000038295	6659
ENSG00000038358	3707
ENSG00000038382	11051
ENSG00000038427	12576
ENSG00000038532	6842
ENSG00000038945	2083
ENSG00000039068	4812
ENSG00000039123	4143
ENSG00000039139	15584
ENSG00000039319	6724
ENSG00000039523	4002
ENSG00000039537	3612
ENSG00000039560	5015
ENSG00000039600	3216
ENSG00000039650	1992
ENSG00000039987	1951
ENSG00000040199	8211
ENSG00000040275	2619
ENSG00000040341	3016
ENSG00000040487	1636
ENSG00000040531	2817
ENSG00000040608	2108
ENSG00000040633	1988
ENSG00000040731	3373
ENSG00000040933	9947
ENSG00000041353	7232
ENSG00000041357	4332
ENSG00000041515	6730
ENSG00000041802	3432
ENSG00000041880	2287
ENSG00000041982	7506
ENSG00000041988	1317
ENSG00000042062	2503
ENSG00000042088	3647
ENSG00000042286	3120
ENSG00000042304	1657
ENSG00000042317	2252
ENSG00000042429	5001
ENSG00000042445	3051
ENSG00000042493	1393
ENSG00000042753	886
ENSG00000042781	6271
ENSG00000042813	1164
ENSG00000042832	8401
ENSG00000042980	7003
ENSG00000043039	1764
ENSG00000043093	7905
ENSG00000043143	3163
ENSG00000043355	2884
ENSG00000043462	4629
ENSG00000043514	2063
ENSG00000043591	2804
ENSG00000044012	548
ENSG00000044090	4928
ENSG00000044115	3707
ENSG00000044446	5510
ENSG00000044459	5527
ENSG00000044524	5760
ENSG00000044574	3802
ENSG00000046604	5599
ENSG00000046647	1633
ENSG00000046651	3562
ENSG00000046653	3908
ENSG00000046774	1887
ENSG00000046889	10562
ENSG00000047056	4533
ENSG00000047188	6267
ENSG00000047230	3477
ENSG00000047249	2316
ENSG00000047315	4059
ENSG00000047346	4168
ENSG00000047365	7465
ENSG00000047410	9604
ENSG00000047457	4627
ENSG00000047578	6567
ENSG00000047579	1354
ENSG00000047597	5157
ENSG00000047617	3668
ENSG00000047621	3777
ENSG00000047634	768
ENSG00000047644	6587
ENSG00000047648	5068
ENSG00000047662	6504
ENSG00000047849	5031
ENSG00000047932	4541
ENSG00000047936	7386
ENSG00000048028	4583
ENSG00000048052	9505
ENSG00000048140	2501
ENSG00000048162	1209
ENSG00000048342	5200
ENSG00000048392	4882
ENSG00000048405	4154
ENSG00000048462	945
ENSG00000048471	1219
ENSG00000048540	1525
ENSG00000048544	1897
ENSG00000048545	1526
ENSG00000048649	11501
ENSG00000048707	16262
ENSG00000048740	7995
ENSG00000048828	513
ENSG00000048991	4599
ENSG00000049089	2813
ENSG00000049130	1899
ENSG00000049167	1968
ENSG00000049192	7262
ENSG00000049239	8817
ENSG00000049245	2156
ENSG00000049246	6128
ENSG00000049247	1552
ENSG00000049249	1867
ENSG00000049283	4022
ENSG00000049323	5043
ENSG00000049449	1142
ENSG00000049540	2225
ENSG00000049541	1324
ENSG00000049618	10130
ENSG00000049656	2451
ENSG00000049759	3598
ENSG00000049768	2333
ENSG00000049769	3372
ENSG00000049860	1852
ENSG00000049883	10916
ENSG00000050030	11661
ENSG00000050130	1677
ENSG00000050165	2587
ENSG00000050327	3976
ENSG00000050344	3637
ENSG00000050393	5075
ENSG00000050405	3620
ENSG00000050426	2063
ENSG00000050438	11193
ENSG00000050555	1854
ENSG00000050628	1846
ENSG00000050730	2316
ENSG00000050748	4766
ENSG00000050767	3012
ENSG00000050820	4015
ENSG00000051009	3432
ENSG00000051108	2737
ENSG00000051128	1508
ENSG00000051180	2388
ENSG00000051341	8726
ENSG00000051382	4609
ENSG00000051523	748
ENSG00000051596	1540
ENSG00000051620	9953
ENSG00000051825	6169
ENSG00000052126	6024
ENSG00000052344	1823
ENSG00000052723	2141
ENSG00000052749	3222
ENSG00000052795	6876
ENSG00000052802	2048
ENSG00000052841	4420
ENSG00000052850	5701
ENSG00000053108	5370
ENSG00000053254	1546
ENSG00000053328	1070
ENSG00000053371	989
ENSG00000053372	2124
ENSG00000053438	1248
ENSG00000053501	588
ENSG00000053524	4768
ENSG00000053702	2638
ENSG00000053747	10612
ENSG00000053770	11688
ENSG00000053900	2636
ENSG00000053918	3196
ENSG00000054116	1216
ENSG00000054118	4383
ENSG00000054148	810
ENSG00000054179	2046
ENSG00000054219	6681
ENSG00000054267	5762
ENSG00000054277	2243
ENSG00000054282	2518
ENSG00000054356	3735
ENSG00000054392	3545
ENSG00000054523	10334
ENSG00000054598	3698
ENSG00000054611	3738
ENSG00000054654	21728
ENSG00000054690	6430
ENSG00000054793	7386
ENSG00000054796	1785
ENSG00000054803	2957
ENSG00000054938	1663
ENSG00000054965	1718
ENSG00000054967	3486
ENSG00000054983	3834
ENSG00000055044	1997
ENSG00000055070	3535
ENSG00000055118	4050
ENSG00000055130	2808
ENSG00000055147	4394
ENSG00000055163	6298
ENSG00000055208	4504
ENSG00000055211	1835
ENSG00000055332	9553
ENSG00000055483	5185
ENSG00000055609	16658
ENSG00000055732	2694
ENSG00000055813	3933
ENSG00000055917	6052
ENSG00000055950	749
ENSG00000055955	3287
ENSG00000055957	2862
ENSG00000056050	1181
ENSG00000056097	4689
ENSG00000056277	4374
ENSG00000056291	1873
ENSG00000056487	3622
ENSG00000056558	6275
ENSG00000056586	9199
ENSG00000056736	1961
ENSG00000056972	2736
ENSG00000056998	3344
ENSG00000057019	6073
ENSG00000057149	593
ENSG00000057252	6480
ENSG00000057294	4253
ENSG00000057468	3217
ENSG00000057593	3060
ENSG00000057608	2363
ENSG00000057657	5115
ENSG00000057663	3167
ENSG00000057704	5750
ENSG00000057757	1554
ENSG00000057935	5435
ENSG00000058056	8182
ENSG00000058063	7276
ENSG00000058085	5098
ENSG00000058262	3586
ENSG00000058272	5672
ENSG00000058335	6245
ENSG00000058404	2048
ENSG00000058453	6607
ENSG00000058600	3648
ENSG00000058668	8919
ENSG00000058673	65
ENSG00000058729	3873
ENSG00000058799	1553
ENSG00000058804	5085
ENSG00000058866	5756
ENSG00000059122	4660
ENSG00000059145	1382
ENSG00000059377	2136
ENSG00000059378	3718
ENSG00000059573	3310
ENSG00000059588	5081
ENSG00000059691	2336
ENSG00000059728	5538
ENSG00000059758	4108
ENSG00000059769	2219
ENSG00000059804	1240
ENSG00000059915	3812
ENSG00000060069	5817
ENSG00000060138	1747
ENSG00000060140	2946
ENSG00000060237	10403
ENSG00000060339	4441
ENSG00000060491	2014
ENSG00000060558	2061
ENSG00000060566	2283
ENSG00000060642	2318
ENSG00000060656	5530
ENSG00000060688	1548
ENSG00000060709	6272
ENSG00000060718	7237
ENSG00000060749	9285
ENSG00000060762	913
ENSG00000060971	1736
ENSG00000060982	9613
ENSG00000061273	4046
ENSG00000061337	5586
ENSG00000061455	9185
ENSG00000061492	1548
ENSG00000061656	1404
ENSG00000061676	19965
ENSG00000061794	1839
ENSG00000061918	2267
ENSG00000061936	3197
ENSG00000061938	4503
ENSG00000061987	13144
ENSG00000062038	4735
ENSG00000062096	2071
ENSG00000062194	4634
ENSG00000062282	2404
ENSG00000062370	3505
ENSG00000062485	2926
ENSG00000062524	2997
ENSG00000062582	658
ENSG00000062598	3620
ENSG00000062650	6284
ENSG00000062716	2663
ENSG00000062725	6377
ENSG00000062822	3386
ENSG00000063015	4257
ENSG00000063046	4099
ENSG00000063127	2889
ENSG00000063169	5690
ENSG00000063176	2914
ENSG00000063177	955
ENSG00000063180	1795
ENSG00000063241	1517
ENSG00000063244	2973
ENSG00000063245	2572
ENSG00000063322	3385
ENSG00000063438	5551
ENSG00000063515	984
ENSG00000063587	6271
ENSG00000063601	2924
ENSG00000063660	3664
ENSG00000063761	2185
ENSG00000063854	2711
ENSG00000063978	3039
ENSG00000064012	728
ENSG00000064042	6116
ENSG00000064102	2925
ENSG00000064115	2660
ENSG00000064195	2553
ENSG00000064199	4811
ENSG00000064201	1269
ENSG00000064205	1354
ENSG00000064218	2134
ENSG00000064225	1837
ENSG00000064270	3327
ENSG00000064300	3368
ENSG00000064309	8968
ENSG00000064313	4999
ENSG00000064393	15000
ENSG00000064419	4104
ENSG00000064490	1358
ENSG00000064545	1874
ENSG00000064547	1774
ENSG00000064601	2100
ENSG00000064607	5290
ENSG00000064651	6752
ENSG00000064652	2109
ENSG00000064655	124
ENSG00000064666	2081
ENSG00000064687	6655
ENSG00000064692	3696
ENSG00000064703	4163
ENSG00000064726	3248
ENSG00000064763	3567
ENSG00000064787	3122
ENSG00000064835	1442
ENSG00000064886	2120
ENSG00000064932	4874
ENSG00000064933	3176
ENSG00000064961	1547
ENSG00000064989	5106
ENSG00000064995	1530
ENSG00000064999	6298
ENSG00000065000	4985
ENSG00000065029	2667
ENSG00000065054	2145
ENSG00000065057	1018
ENSG00000065060	9346
ENSG00000065135	25088
ENSG00000065150	5953
ENSG00000065154	1999
ENSG00000065183	9555
ENSG00000065243	6072
ENSG00000065268	1559
ENSG00000065308	6728
ENSG00000065320	5905
ENSG00000065325	4523
ENSG00000065328	4482
ENSG00000065357	2860
ENSG00000065361	5860
ENSG00000065371	1068
ENSG00000065413	2749
ENSG00000065427	1956
ENSG00000065457	1820
ENSG00000065485	1750
ENSG00000065491	3413
ENSG00000065518	622
ENSG00000065526	12183
ENSG00000065534	9946
ENSG00000065548	2089
ENSG00000065559	3777
ENSG00000065600	2426
ENSG00000065609	4400
ENSG00000065613	7624
ENSG00000065615	8616
ENSG00000065618	5685
ENSG00000065621	1130
ENSG00000065665	551
ENSG00000065675	3236
ENSG00000065717	2421
ENSG00000065802	6899
ENSG00000065809	3736
ENSG00000065833	3320
ENSG00000065882	5489
ENSG00000065883	7249
ENSG00000065911	4192
ENSG00000065923	3603
ENSG00000065970	5474
ENSG00000065978	1465
ENSG00000065989	4724
ENSG00000066027	3079
ENSG00000066032	3790
ENSG00000066044	5853
ENSG00000066056	3833
ENSG00000066084	3465
ENSG00000066117	3609
ENSG00000066135	4425
ENSG00000066136	1901
ENSG00000066185	1726
ENSG00000066230	2535
ENSG00000066248	3166
ENSG00000066279	10838
ENSG00000066294	7704
ENSG00000066322	1428
ENSG00000066336	1354
ENSG00000066379	694
ENSG00000066382	5460
ENSG00000066405	3358
ENSG00000066422	5957
ENSG00000066427	23804
ENSG00000066455	2920
ENSG00000066468	4206
ENSG00000066557	2835
ENSG00000066583	1891
ENSG00000066629	4486
ENSG00000066651	1840
ENSG00000066654	4073
ENSG00000066697	1313
ENSG00000066735	6665
ENSG00000066739	13582
ENSG00000066777	7176
ENSG00000066813	619
ENSG00000066827	4548
ENSG00000066855	2451
ENSG00000066923	4149
ENSG00000066926	3804
ENSG00000066933	12362
ENSG00000067048	2451
ENSG00000067057	404
ENSG00000067064	980
ENSG00000067066	3489
ENSG00000067082	4607
ENSG00000067113	1501
ENSG00000067141	7293
ENSG00000067167	2722
ENSG00000067177	5971
ENSG00000067182	2174
ENSG00000067191	3693
ENSG00000067208	7064
ENSG00000067221	6007
ENSG00000067225	2668
ENSG00000067248	4453
ENSG00000067334	5275
ENSG00000067365	4610
ENSG00000067369	10206
ENSG00000067445	2548
ENSG00000067533	7521
ENSG00000067560	1982
ENSG00000067596	5509
ENSG00000067606	2274
ENSG00000067646	3949
ENSG00000067704	3511
ENSG00000067715	4759
ENSG00000067798	9772
ENSG00000067829	708
ENSG00000067836	1686
ENSG00000067840	465
ENSG00000067842	6655
ENSG00000067900	9244
ENSG00000067955	3085
ENSG00000067992	1760
ENSG00000068001	2006
ENSG00000068024	8922
ENSG00000068028	1874
ENSG00000068078	4080
ENSG00000068079	1183
ENSG00000068097	3883
ENSG00000068120	2022
ENSG00000068137	2934
ENSG00000068305	5775
ENSG00000068308	875
ENSG00000068323	3366
ENSG00000068354	3993
ENSG00000068366	4983
ENSG00000068383	2918
ENSG00000068394	1693
ENSG00000068400	2982
ENSG00000068438	1843
ENSG00000068489	2137
ENSG00000068615	3808
ENSG00000068650	8674
ENSG00000068654	12382
ENSG00000068697	1716
ENSG00000068724	5108
ENSG00000068745	1726
ENSG00000068784	3632
ENSG00000068796	3311
ENSG00000068831	2255
ENSG00000068878	7050
ENSG00000068885	4257
ENSG00000068903	2021
ENSG00000068912	2384
ENSG00000068971	2696
ENSG00000068976	3141
ENSG00000068985	601
ENSG00000069011	2357
ENSG00000069018	2937
ENSG00000069020	10662
ENSG00000069122	5619
ENSG00000069188	5284
ENSG00000069206	3318
ENSG00000069248	4772
ENSG00000069275	6447
ENSG00000069329	6597
ENSG00000069345	3073
ENSG00000069399	1989
ENSG00000069424	4152
ENSG00000069431	7321
ENSG00000069482	769
ENSG00000069493	4279
ENSG00000069509	1147
ENSG00000069535	2504
ENSG00000069667	10795
ENSG00000069696	1284
ENSG00000069702	4445
ENSG00000069712	4288
ENSG00000069764	882
ENSG00000069812	4007
ENSG00000069849	1762
ENSG00000069869	6970
ENSG00000069943	2123
ENSG00000069956	5204
ENSG00000069966	8357
ENSG00000069974	3222
ENSG00000069998	1686
ENSG00000070010	1765
ENSG00000070018	9948
ENSG00000070019	3795
ENSG00000070031	317
ENSG00000070047	5408
ENSG00000070061	5856
ENSG00000070081	1230
ENSG00000070087	2212
ENSG00000070159	6608
ENSG00000070182	10104
ENSG00000070190	2796
ENSG00000070193	2144
ENSG00000070214	9434
ENSG00000070269	4215
ENSG00000070366	5911
ENSG00000070367	10475
ENSG00000070371	5464
ENSG00000070388	1262
ENSG00000070404	2221
ENSG00000070413	4426
ENSG00000070423	1645
ENSG00000070444	4947
ENSG00000070476	3356
ENSG00000070495	5075
ENSG00000070501	1280
ENSG00000070526	2521
ENSG00000070540	1837
ENSG00000070601	4922
ENSG00000070610	3562
ENSG00000070614	3400
ENSG00000070669	1945
ENSG00000070718	3496
ENSG00000070729	5582
ENSG00000070731	1129
ENSG00000070748	2409
ENSG00000070756	1977
ENSG00000070759	3025
ENSG00000070761	1305
ENSG00000070770	1652
ENSG00000070778	6117
ENSG00000070785	1610
ENSG00000070808	5273
ENSG00000070814	4781
ENSG00000070831	2181
ENSG00000070882	6711
ENSG00000070886	4894
ENSG00000070915	5463
ENSG00000070950	5837
ENSG00000070961	6983
ENSG00000070985	3880
ENSG00000071051	2634
ENSG00000071054	3718
ENSG00000071073	8120
ENSG00000071082	1816
ENSG00000071127	3005
ENSG00000071189	6308
ENSG00000071203	1118
ENSG00000071205	3250
ENSG00000071242	5771
ENSG00000071243	3728
ENSG00000071246	5047
ENSG00000071282	8337
ENSG00000071462	1151
ENSG00000071537	7876
ENSG00000071539	2623
ENSG00000071553	2050
ENSG00000071564	4360
ENSG00000071575	4342
ENSG00000071626	2110
ENSG00000071655	2390
ENSG00000071677	215
ENSG00000071794	3584
ENSG00000071859	1303
ENSG00000071889	1663
ENSG00000071894	4406
ENSG00000071909	5337
ENSG00000071967	4316
ENSG00000071991	6074
ENSG00000071994	3329
ENSG00000072041	4830
ENSG00000072042	2517
ENSG00000072062	2549
ENSG00000072071	7804
ENSG00000072080	975
ENSG00000072110	3561
ENSG00000072121	9626
ENSG00000072133	2498
ENSG00000072134	4822
ENSG00000072135	3601
ENSG00000072163	1996
